ic_short_name;ic_sp;ic_pt;field;length;comentarios;repeticiones
L2BSUP;20180;10306;DAT-DD-EFF-DATE-EFF-DT;8;;
L2BSUP;20180;10306;COD-OVLM-EXCL-BAL-SIGN;1;;
L2BSUP;20180;10306;AMT-OVLM-EXCL-BAL;17;;
L2BSUP;20180;10306;DAT-LAST-OVLM-CHG;8;;
L2BSUP;20180;10306;DAT-PMT-REV-DUTY-ARSN-DT;8;;
L2BSUP;20180;10306;DAT-PMT-REV-NOSIA-PRC-DT;8;;
L2BSUP;20180;10306;COD-NO-FEE-ON-PTP;1;;
L2BSUP;20180;10306;FLG-PH-FLAG;1;;
L2BSUP;20180;10306;COD-PH-TERM;1;;
L2BSUP;20180;10306;DAT-PH-START-DATE;8;;
L2BSUP;20180;10306;DAT-PH-END-DATE;8;;
L2BSUP;20180;10306;COD-PH-CYC-CNT;2;;
L2BSUP;20180;10306;COD-RSK-IND;2;;
L2BSUP;20180;10306;DAT-RISK-IND-DATE;8;;
L2BSUP;20180;10306;DESCARTADO-BAU-1;3;;
L2BSUP;20180;10306;DESCARTADO-BAU-2;8;;
L2BSUP;20180;10306;DESCARTADO-BAU-3;1;;
L2BSUP;20180;10306;COD-RSK-LVL;2;;
L2BSUP;20180;10306;DAT-RSK-LVL-DATE;8;;
L2BSUP;20180;10306;COD-RSK-RSN;3;;
L2BSUP;20180;10306;DAT-RSK-RSN-DATE;8;;
L2BSUP;20180;10306;COD-COLL-LTR-IND;1;;
L2BSUP;20180;10306;COD-MANDATE-FLAG;1;;
L2BSUP;20180;10306;COD-MANDATE-SOURCE;1;;
L2BSUP;20180;10306;COD-ATM-ENT-NUM;5;;
L2BSUP;20180;10306;COD-ACCT-USURY-CAP;7;;
L2BSUP;20180;10306;AMT-ACCT-RPD-SG;1;;
L2BSUP;20180;10306;AMT-ACCT-RPD;9;;
L2BSUP;20180;10306;FILLER 4;125;;
L2BSUP;20180;10306;COD-INST-DECI-STATUS;1;;
L2BSUP;20180;10306;DAT-INST-DECI-DATE;8;;
L2BSUP;20180;10306;FILLER 5;395;;
L2BSUP;20180;10306;PMT-SKIP-TERM;2;;
L2BSUP;20180;10306;PMT-SKIP-START-DATE;8;;
L2BSUP;20180;10306;PMT-SKIP-END-DATE;8;;
L2BSUP;20180;10306;Des_FILLER_1;174;;
L2BSUP;20180;10306;Waive PIN Change Fee;1;;
L2BSUP;20180;10306;Statement Notification Indicator;1;;
L2BSUP;20180;10306;Account Cancellation Date;8;;
L2BSUP;20180;10306;T&C Effective Date;8;;
L2BSUP;20180;10306;New Account Inactive Cancellation Date;8;;
L2BSUP;20180;10306;Installment billing retail credit limit flag;1;;
L2BSUP;20180;10306;Installment billing cash limit flag;1;;
L2BSUP;20180;10306;IB-RETAIL-LIMIT-SIGN;1;;
L2BSUP;20180;10306;Installment billing retail limit;13;;
L2BSUP;20180;10306;IB-CASH-LIMIT-SIGN;1;;
L2BSUP;20180;10306;Installment billing cash limit;13;;
L2BSUP;20180;10306;IB-RETAIL-BAL-SIGN;1;;
L2BSUP;20180;10306;Installment billing retail balance;13;;
L2BSUP;20180;10306;IB-CASH-BAL-SIGN;1;;
L2BSUP;20180;10306;Installment billing cash balance;13;;
L2BSUP;20180;10306;IB-RETAIL-AVAIL-SIGN;1;;
L2BSUP;20180;10306;Installment billing retail available;13;;
L2BSUP;20180;10306;IB-CASH-AVAIL-SIGN;1;;
L2BSUP;20180;10306;Installment billing cash available;13;;
L2BSUP;20180;10306;IB-RET-AMT-OUTSTAUTH-SIGN;1;;
L2BSUP;20180;10306;Installment billing retail authorization;13;;
L2BSUP;20180;10306;IB-CASH-AMT-OUTSTAUTH-SIGN;1;;
L2BSUP;20180;10306;Installment billing cash authorization;13;;
L2BSUP;20180;10306;IB-RET-AMT-DISPUITEMS-SIGN;1;;
L2BSUP;20180;10306;Installment billing retail amount disputes;7;;
L2BSUP;20180;10306;IB-CASH-AMT-DISPUITEMS-SIGN;1;;
L2BSUP;20180;10306;Installment billing cash amount disputes;7;;
L2BSUP;20180;10306;IB-RET-NBR-OUTSTAUTH -SIGN ;1;;
L2BSUP;20180;10306;Installment billing retail authorization number;3;;
L2BSUP;20180;10306;IB-CASH-NBR-OUTSTAUTH-SIGN;1;;
L2BSUP;20180;10306;Installment billing cash authorization number;3;;
L2BSUP;20180;10306;IB-RET-NBR-DISPUITEMS-SIGN;1;;
L2BSUP;20180;10306;Installment billing retail disputes number;3;;
L2BSUP;20180;10306;IB-CASH-NBR-DISPUITEMS-SIGN;1;;
L2BSUP;20180;10306;Installment billing cash disputes number;3;;
L2BSUP;20180;10306;IB-AMT-MEMO-DB-SIGN;1;;
L2BSUP;20180;10306;Installment billing memo debit amount;7;;
L2BSUP;20180;10306;IB-NBR-MEMO-DB SIGN;1;;
L2BSUP;20180;10306;Installment billing memo debit number;3;;
L2BSUP;20180;10306;IB-ISS-CASH-PLANSIGN;1;;
L2BSUP;20180;10306;Installment billing cash plan;5;;
L2BSUP;20180;10306;IB-ISS-RETAIL-PLANSIGN;1;;
L2BSUP;20180;10306;Installment billing retail plan;5;;
L2BSUP;20180;10306;Installment billing cash available flag;1;;
L2BSUP;20180;10306;IB-CASH-AVAIL-CRAMT -SIGN;1;;
L2BSUP;20180;10306;Installment billing cash available credit amount;7;;
L2BSUP;20180;10306;IB-CASH-AVAIL-CR-PCT -SIGN;1;;
L2BSUP;20180;10306;Installment billing cash PCT;3;;
L2BSUP;20180;10306;Installment billing retail available flag;1;;
L2BSUP;20180;10306;IB-RETAIL-AVAIL-CRAMT-SIGN;1;;
L2BSUP;20180;10306;Installment billing retail pct;7;;
L2BSUP;20180;10306;IB-RETAIL-AVAIL-CRPCT-SIGN;1;;
L2BSUP;20180;10306;Installment billing retail PCT;3;;
L2BSUP;20180;10306;Installment billing anticipated due date;8;;
L2BSUP;20180;10306;IB-ANTCP-PMT-AMTSIGN;1;;
L2BSUP;20180;10306;Installment billing anticipated payment amount;7;;
L2BSUP;20180;10306;FGN-CSH-PLAN-SIGN;1;;
L2BSUP;20180;10306;Foreign cash plan;5;;
L2BSUP;20180;10306;FGN-RTL-PLAN-SIGN;1;;
L2BSUP;20180;10306;Foreign retail plan;5;;
L2BSUP;20180;10306;Foreign fee table;3;;
L2BSUP;20180;10306;Foreign Fee Start Date;8;;
L2BSUP;20180;10306;Foreign Fee expiry Date;8;;
L2BSUP;20180;10306;Blacklist Flag;1;;
L2BSUP;20180;10306;FGN-CURR-BAL-SIGN;1;;
L2BSUP;20180;10306;Foreign currency balance;17;;
L2BSUP;20180;10306;LCL-CURR-BAL-SIGN;1;;
L2BSUP;20180;10306;Local currency balance;17;;
L2BSUP;20180;10306;FGN-CASH-BAL-SIGN;1;;
L2BSUP;20180;10306;Foreign cash balance;17;;
L2BSUP;20180;10306;LCL-CASH-BAL-SIGN;1;;
L2BSUP;20180;10306;Local cash balance;17;;
L2BSUP;20180;10306;FGN-PMT-CTD-SIGN;1;;
L2BSUP;20180;10306;Foreign currency payment amount;17;;
L2BSUP;20180;10306;LCL-PMT-CTD-SIGN;1;;
L2BSUP;20180;10306;Local currency payment amount;17;;
L2BSUP;20180;10306;BILLED-BAL-SIGN;1;;
L2BSUP;20180;10306;Billed balance;13;;
L2BSUP;20180;10306;Waive Mora Interest;1;;
L2BSUP;20180;10306;INT BEG DUE DATE;8;;
L2BSUP;20180;10306;NPA Status;1;;
L2BSUP;20180;10306;Shadow Credit Limit Sign;1;;
L2BSUP;20180;10306;Shadow Credit Limit;17;;
L2BSUP;20180;10306;Shadow Credit Limit Date;8;;
L2BSUP;20180;10306;Highest Overlimit Sign;1;;
L2BSUP;20180;10306;Highest Overlimit Amount;17;;
L2BSUP;20180;10306;Highest Overlimit Date;8;;
L2BSUP;20180;10306;Available Loan Over Credit Limit Sign;1;;
L2BSUP;20180;10306;Available Loan Over Credit Limit;17;;
L2BSUP;20180;10306;Moto Amount Sign;1;;
L2BSUP;20180;10306;Moto Amount Threshold;17;;
L2BSUP;20180;10306;Moto Number Sign;1;;
L2BSUP;20180;10306;Moto Number Threshold;9;;
L2BSUP;20180;10306;Moto Auth Amount Accumulator (Daily) Sign;1;;
L2BSUP;20180;10306;Moto Auth Amount Accumulator (Daily);17;;
L2BSUP;20180;10306;Moto Authorizations Count (Daily) Sign;1;;
L2BSUP;20180;10306;MOTO Authorizations Count (Daily);9;;
L2BSUP;20180;10306;Moto Authorizations Amount Accumulator (Cyclic) Sign;1;;
L2BSUP;20180;10306;MOTO Authorizations Amount Accumulator(Cyclic);17;;
L2BSUP;20180;10306;MOTO Authorization Count (Cyclic) Sign;1;;
L2BSUP;20180;10306;MOTO Authorization Count(Cyclic);9;;
L2BSUP;20180;10306;Shadow Credit Limit Flag;1;;
L2BSUP;20180;10306;Paydown Opt Out Flag;1;;
L2BSUP;20180;10306;Paydown stage;1;;
L2BSUP;20180;10306;Original Paydown Terms;2;;
L2BSUP;20180;10306;Current Paydown Terms;2;;
L2BSUP;20180;10306;Sign field for paydown Installment Amount;1;;
L2BSUP;20180;10306;paydown Installment Amount;13;;
L2BSUP;20180;10306;Sign Field for Total Paydown Balance;1;;
L2BSUP;20180;10306;Total Paydown Balance;13;;
L2BSUP;20180;10306;Current Fiscal Cash Transactions;17;;
L2BSUP;20180;10306;Prior Fiscal Cash Transactions;17;;
L2BSUP;20180;10306;Current Fiscal Foreign Transactions;17;;
L2BSUP;20180;10306;Prior Fiscal Foreign Transactions;17;;
L2BSUP;20180;10306;DD CRD NBR ;16;;
L2BSUP;20180;10306;DD CRD EXP DATE ;4;;
L2BSUP;20180;10306;DMP PERCENT IND ;1;;
L2BSUP;20180;10306;OVLM CHG CTR ;2;;
L2BSUP;20180;10306;OVLM WVE CYC ;2;;
L2BSUP;20180;10306;SPND CAP IND ;1;;
L2BSUP;20180;10306;STATEMENT OVERLIMIT PROXY ALERT ;1;;
L2BSUP;20180;10306;OVERLIMIT PAY ALERT ;1;;
L2BSUP;20180;10306;AMT LTD INT PAID SIGN ;1;;
L2BSUP;20180;10306;AMT LTD INT PAID ;17;;
L2BSUP;20180;10306;LTD BILLED INT SIGN ;1;;
L2BSUP;20180;10306;LTD BILLED INT ;17;;
L2BSUP;20180;10306;SUSPENSE STATUS ;1;;
L2BSUP;20180;10306;SUSPENSE STATUS PREV;1;;
L2BSUP;20180;10306;DATE SUSPENSE STATUS;8;;
L2BSUP;20180;10306;SUSPENSE WAIVER FLAG ;1;;
L2BSUP;20180;10306;AUTH-EPP-OPT ;1;;
L2BSUP;20180;10306;TOT-ACTV-AUTH-EPPSIGN;1;;
L2BSUP;20180;10306;TOT-ACTV-AUTH-EPP ;3;;
L2BSUP;20180;10306;WV INSUFF FUND FEE ;1;;
L2BSUP;20180;10306;TMP-FXD-PMT-MTHD ;1;;
L2BSUP;20180;10306;TMP-FXD-PMT-AMTSIGN;1;;
L2BSUP;20180;10306;TMP-FXD-PMT-AMT ;17;;
L2BSUP;20180;10306;TMP-FXD-PMT-PCTSIGN;1;;
L2BSUP;20180;10306;TMP-FXD-PMT-PCT ;7;;
L2BSUP;20180;10306;TMP-FXD-PMT-MTHDEXP;8;;
L2BSUP;20180;10306;PD36 Auto Cure Flag;1;;
L2BSUP;20180;10306;PD36 Arrangement;1;;
L2BSUP;20180;10306;PD36 Arrangement Date;8;;
L2BSUP;20180;10306;ATM-PCKG-CTR-SEC;2;;
L2BSUP;20180;10306;Contactless Restriction Indicator;1;;
L2BSUP;20180;10306;ATM Restriction Indicator;1;;
L2BSUP;20180;10306;Last date to Authorize;8;;
L2BSUP;20180;10306;FAS DEFAULT OVLM PCT SIGN;1;;
L2BSUP;20180;10306;FAS DEFAULT OVLM PCT;3;;
L2BSUP;20180;10306;NON EPP PLAN BAL SIGN;1;;
L2BSUP;20180;10306;NON EPP PLAN BAL;17;;
L2BSUP;20180;10306;RT CHG FRZ OVRD;1;;
L2BSUP;20180;10306;BBR FREEZE FLAG;1;;
L2BSUP;20180;10306;BBR-FREEZE-IND;1;;
L2BSUP;20180;10306;BBR-IND-DT;8;;
L2BSUP;20180;10306;BASE-RT-OVRD-SIGN;1;;
L2BSUP;20180;10306;BASE-RT-OVRD;7;;
L2BSUP;20180;10306;FPP- FPP-GT-SAR-RATE-SIGN  ;1;;
L2BSUP;20180;10306;FPP-GOTO-SAR-RATE;7;;
L2BSUP;20180;10306;RETAIL-GT-SAR-RATE-SIGN;1;;
L2BSUP;20180;10306;RETAIL-GOTO-SAR-RATE;7;;
L2BSUP;20180;10306;CASH-GT-SAR-RATE-SIGN;1;;
L2BSUP;20180;10306;CASH-GOTO-SAR-RATE;7;;
L2BSUP;20180;10306;BT-GT-SAR-RATE-SIGN;1;;
L2BSUP;20180;10306;BT-GOTO-SAR-RATE;7;;
L2BSUP;20180;10306;MT- GT-SAR-RATE-SIGN;1;;
L2BSUP;20180;10306;MT-GOTO-SAR-RATE;7;;
L2BSUP;20180;10306;NSF RTN CNT;2;;
L2BSUP;20180;10306;NSF PREV RTN CNT;2;;
L2BSUP;20180;10306;NSF RESET IND;1;;
L2BSUP;20180;10306;NSF RESET DATE;8;;
L2BSUP;20180;10306;TRANSACTOR/REVOLVER STATUS;1;;
salida;20117;;;;;
GTRTTE;20263;;Type of record;2;;
GTRTTE;20263;;Reference date;8;;
GTRTTE;20263;;Reference number;2;;
GTRTTE;20263;;Declaring entity;6;;
GTRTTE;20263;;Declaring entity name;60;;
GTRTTE;20263;;Rserved ;622;;
CRGOPE;20275;;;;;
CRGCIE;20282;;Tipo de registro;5;;
CRGCIE;20282;;Proceso;6;;
CRGCIE;20282;;Código de la persona;11;;
CRGCIE;20282;;Naturaleza intervención en la operación;3;;
CRGCIE;20282;;Solidario/Colectivo;3;;
CRGCIE;20282;;Número de participes;10;;
CRGCIE;20282;;Tipo de producto;3;;
CRGCIE;20282;;Moneda;3;;
CRGCIE;20282;;Plazo Residual;3;;
CRGCIE;20282;;Garantía real principal. Tipo de garantía real principal;3;;
CRGCIE;20282;;Garantía real principal. Cobertura de la garantía real principal;3;;
CRGCIE;20282;;Garantía personal principal. Tipo de garantía personal principal;3;;
CRGCIE;20282;;Garantía personal principal. Cobertura de la garantía personal principal;3;;
CRGCIE;20282;;Situación de la operación;3;;
CRGCIE;20282;;Riesgos Directos. Riesgo Dispuesto. Importe Total;12;;
CRGCIE;20282;;Riesgos Directos. Riesgo Dispuesto. Importes vencidos;12;;
CRGCIE;20282;;Riesgos Directos Riesgo Dispuesto. Intereses de demora y gastos exigibles;12;;
CRGCIE;20282;;Riesgos Directos. Riesgo disponible;12;;
CRGCIE;20282;;Riesgos Indirectos Riesgo Dispuesto. Importe Total;12;;
CRGCIE;20282;;Riesgos Indirectos Riesgo Dispuesto Importes vencidos;12;;
CRGCIE;20282;;Riesgos Indirectos Riesgo Dispuesto. Intereses de demora y gastos exigibles;12;;
CRGCIE;20282;;Riesgos Indirectos. Riesgo disponible;12;;
CRGCIE;20282;;Incidencia del riesgo;2;;
CRGCIE;20282;;Literal de la incidencia;40;;
CRGCIE;20282;;Reservado;160;;
CRGCCE;20285;;Tipo de registro;5;;
CRGCCE;20285;;Tipo de declaración;1;;
CRGCCE;20285;;Proceso;6;;
CRGCCE;20285;;Declaring Entity;4;;
CRGCCE;20285;;Tipo Movimiento;1;;
CRGCCE;20285;;Código de la persona;11;;
CRGCCE;20285;;Probabilidad de impago (default);7;;
CRGCCE;20285;;Reservado notificación;75;;
CRGCCE;20285;;Reserved;240;;
CRGDEC;20277;;Tipo de registro;5;;
CRGDEC;20277;;Tipo de declaración;1;;
CRGDEC;20277;;Reservado correcciones;11;;
CRGDEC;20277;;Código de la operación;60;;
CRGDEC;20277;;Código del titular del riesgo indirecto;11;;
CRGDEC;20277;;Riesgo máximo garantizado asumido;12;;
CRGDEC;20277;;por la entidad;12;;
CRGDEC;20277;;Riesgo   dispuesto;12;;
CRGDEC;20277;;Riesgo;12;;
CRGDEC;20277;;Riesgo   dispuesto;12;;
CRGDEC;20277;;Riesgo máximo garantizado asumido;12;;
CRGDEC;20277;;por terceros;12;;
CRGDEC;20277;;Riesgo   dispuesto;12;;
CRGDEC;20277;;Riesgo;12;;
CRGDEC;20277;;Riesgo   dispuesto;12;;
CRGDEC;20277;;Reservado notificación;75;;
CRGDEC;20277;;Reservado;91;;
IUSEG;20669;40669;Fecha;8;;
IUSEG;20669;40669;Cuenta;19;;
IUSEG;20669;40669;S01;3;;
IUSEG;20669;40669;S02;3;;
IUSEG;20669;40669;S03;3;;
IUSEG;20669;40669;S04;3;;
IUSEG;20669;40669;S05;3;;
IUSEG;20669;40669;S06;5;;
IUSEG;20669;40669;S07;3;;
IUSEG;20669;40669;S08;3;;
IUSEG;20669;40669;S09;3;;
IUSEG;20669;40669;S10;3;;
IUSEG;20669;40669;S11;3;;
IUSEG;20669;40669;S12;9;;
IUSEG;20669;40669;S13;3;;
IUSEG;20669;40669;S14;3;;
IUSEG;20669;40669;S15;3;;
IUSEG;20669;40669;S16;3;;
IUSEG;20669;40669;S17;3;;
IUSEG;20669;40669;S18;3;;
IUSEG;20669;40669;S19;3;;
IUSEG;20669;40669;S20;3;;
IUSEG;20669;40669;S21;3;;
IUSEG;20669;40669;S22;3;;
IUSEG;20669;40669;S23;3;;
IUSEG;20669;40669;S24;3;;
IUSEG;20669;40669;S25;3;;
IUSEG;20669;40669;S26;3;;
IUSEG;20669;40669;S27;3;;
IUSEG;20669;40669;S28;3;;
IUSEG;20669;40669;S29;3;;
IUSEG;20669;40669;S30;3;;
IUSEG;20669;40669;S31;3;;
IUSEG;20669;40669;S32;3;;
IUSEG;20669;40669;S33;3;;
IUSEG;20669;40669;S34;3;;
IUSEG;20669;40669;S35;3;;
IUSEG;20669;40669;S36;3;;
IUSEG;20669;40669;Logo;3;;
PROVISIONES;20673;40673;mis_date;8;;
PROVISIONES;20673;40673;acct_nbr;19;;
PROVISIONES;20673;40673;acct_trf;19;;
PROVISIONES;20673;40673;cust_nbr;19;;
PROVISIONES;20673;40673;NumPers;10;;
PROVISIONES;20673;40673;nif;10;;
PROVISIONES;20673;40673;open_date;8;;
PROVISIONES;20673;40673;logo;3;;
PROVISIONES;20673;40673;pct id;3;;
PROVISIONES;20673;40673;riesgo;3;;
PROVISIONES;20673;40673;grupo_riesgo;3;;
PROVISIONES;20673;40673;subgrupo_riesgo;3;;
PROVISIONES;20673;40673;bal_os;18;;
PROVISIONES;20673;40673;bal_dudoso;18;;
PROVISIONES;20673;40673;bal_principal;18;;
PROVISIONES;20673;40673;bal_int;18;;
PROVISIONES;20673;40673;bal_int_nonaccrual;18;;
PROVISIONES;20673;40673;bal_fee;18;;
PROVISIONES;20673;40673;principal_ini_mt;18;;
PROVISIONES;20673;40673;months_current_mt;8;;
PROVISIONES;20673;40673;waived_principal;18;;
PROVISIONES;20673;40673;waived_interest;18;;
PROVISIONES;20673;40673;waived_fee;18;;
PROVISIONES;20673;40673;perc_provision;7;;
PROVISIONES;20673;40673;bal_provision;18;;
PROVISIONES;20673;40673;fecha_impago;8;;
PROVISIONES;20673;40673;fecha_impago_mt;8;;
PROVISIONES;20673;40673;fecha_impago_ocl;8;;
PROVISIONES;20673;40673;fecha_provision;8;;
PROVISIONES;20673;40673;mt_date;8;;
PROVISIONES;20673;40673;mt_code;3;;
PROVISIONES;20673;40673;num_mt;3;;
PROVISIONES;20673;40673;ind_vigilancia_mt;1;;
PROVISIONES;20673;40673;wo;1;;
PROVISIONES;20673;40673;perdida_mes;18;;
PROVISIONES;20673;40673;perdida_acumulada;18;;
PROVISIONES;20673;40673;Cubo;2;;
PROVISIONES;20673;40673;Fecha_estado;8;;
PROVISIONES;20673;40673;DAT_100_PROV;8;;
PROVISIONES;20673;40673;DAT_VIG_ESP;8;;
PROVISIONES;20673;40673;MEA_WORST_RISK;1;;
PROVISIONES;20673;40673;ORGANIZACION;3;;
PROVISIONES;20673;40673;COD_CHANNEL;1;;
PROVISIONES;20673;40673;NUM_DAYS_DLQNCY;5;;
PROVISIONES;20673;40673;FLG_EVER_90;1;;
PROVISIONES;20673;40673;MEA_PERC_USAGE;10;;
PROVISIONES;20673;40673;MEA_BAL_INT_ACCRUAL;18;;
PROVISIONES;20673;40673;MEA_BAL_LPF_ACCRUAL;18;;
PROVISIONES;20673;40673;MEA_BAL_LPF_NONACCRUAL;18;;
PROVISIONES;20673;40673;SCR_ADMISSION;5;;
PROVISIONES;20673;40673;SCR_BEHAVIOR;5;;
PROVISIONES;20673;40673;COD_SEGMENT;1;;
PROVISIONES;20673;40673;COD_COUNTRY_RESIDENCE;3;;
PROVISIONES;20673;40673;MEA_K1;5;;
PROVISIONES;20673;40673;MEA_K2;5;;
PROVISIONES;20673;40673;MEA_EAD;18;;
PROVISIONES;20673;40673;COD_STAGE;1;;
PROVISIONES;20673;40673;MEA_PROV_TOTAL;18;;
PROVISIONES;20673;40673;MEA_PROV_PRINCIPAL;18;;
PROVISIONES;20673;40673;MEA_PROV_INT_ACCRUAL;18;;
PROVISIONES;20673;40673;MEA_PROV_INT_NONACCRUAL;18;;
PROVISIONES;20673;40673;MEA_PROV_LPF_ACCRUAL;18;;
PROVISIONES;20673;40673;MEA_LGD;8;;
PROVISIONES;20673;40673;MEA_SENIORITY;5;;
PROVISIONES;20673;40673;MEA_PROV_ON_BAL;18;;
PROVISIONES;20673;40673;MEA_PROV_OFF_BAL;18;;
PROVISIONES;20673;40673;MEA_PROBABILITY_ACTIVATION;10;;
PROVISIONES;20673;40673;PD_SOURCE;10;;
PROVISIONES;20673;40673;MEA_BAL_PROV_2017;18;;
PROVISIONES;20673;40673;PERC_PROV_2017;5;;
PROVISIONES;20673;40673;FLG_CURE;1;;
PROVISIONES;20673;40673;SCORE_MODEL_BEH;5;;
PROVISIONES;20673;40673;SCORE_MODEL_APPL;12;;
PROVISIONES;20673;40673;CONSEC_MONTHS_DEFAULT;7;;
PROVISIONES;20673;40673;FLG_BLOCKED;1;;
PROVISIONES;20673;40673;NUM_MONTHS_INACTIVE;7;;
PROVISIONES;20673;40673;DRIVER_PD;40;;
PROVISIONES;20673;40673;DRIVER_LGD;40;;
PROVISIONES;20673;40673;DRIVER_CCF;40;;
PROVISIONES;20673;40673;DRIVER_PA;40;;
PROVISIONES;20673;40673;PD_APLICADA;10;;
PROVISIONES;20673;40673;COD_SUB_STAGE;3;;
PROVISIONES;20673;40673;MEA_LIMIT;18;;
PROVISIONES;20673;40673;MEA_OFF_BALANCE;18;;
PROVISIONES;20673;40673;MEA_PROV_LPF_NON_ACCRUAL;18;;
PROVISIONES;20673;40673;MEA_PCT_PE;18;;
PROVISIONES;20673;40673;DAT_EOM_PROV;8;;
PROVISIONES;20673;40673;PD_12;10;;
PROVISIONES;20673;40673;PD_24;10;;
PROVISIONES;20673;40673;PD_36;10;;
PROVISIONES;20673;40673;TIN;10;;
PROVISIONES;20673;40673;MEA_BAL_PROV_OFF_2017;17;;
PROVISIONES;20673;40673;MEA_BAL_PROV_LPF_2017;17;;
PROVISIONES;20673;40673;MEA_BAL_PROV_INT_NON_ACCR_2017;17;;
PROVISIONES;20673;40673;FLG_LOYALTY;1;;
PROVISIONES;20673;40673;FLG_VULNERABILIDAD;1;;
PROVISIONES;20673;40673;FLG_ARRASTRE_VULN;1;;
PROVISIONES;20673;40673;FLG_ISRC_VULN;1;;
PROVISIONES;20673;40673;DAT_BANKRUPT_DATE;8;;
PROVISIONES;20673;40673;FILLER;1880;;
CM_CMF1_PERS;21707;40777;PERSNUME;10;;
CM_CMF1_PERS;21707;40777;PERSNOMB;40;;
CM_CMF1_PERS;21707;40777;PERSNOM2;40;;
CM_CMF1_PERS;21707;40777;PERSNOM3;40;;
CM_CMF1_PERS;21707;40777;PERSCODI;3;;
CM_CMF1_PERS;21707;40777;PERSIDEN;12;;
CM_CMF1_PERS;21707;40777;PER1EMIS;30;;
CM_CMF1_PERS;21707;40777;PER1FEMI;8;;
CM_CMF1_PERS;21707;40777;PERSNACI;6;;
CM_CMF1_PERS;21707;40777;PERSFNAC;8;;
CM_CMF1_PERS;21707;40777;PERSSEXO;2;;
CM_CMF1_PERS;21707;40777;PERSINAC;30;;
CM_CMF1_PERS;21707;40777;PERSPROP;20;;
CM_CMF1_PERS;21707;40777;PERSCNAE;6;;
CM_CMF1_PERS;21707;40777;PERSPROF;30;;
CM_CMF1_PERS;21707;40777;PERSFULT;8;;
CM_CMF1_PERS;21707;40777;PERSINID;4;;
CM_CMF1_PERS;21707;40777;PERSREGE;1;;
CM_CMF1_PERS;21707;40777;PERSZONA;4;;
CM_CMF1_PERS;21707;40777;PERSIDIO;2;;
CM_CMF1_PERS;21707;40777;PERSFAPE;8;;
CM_CMF1_PERS;21707;40777;PERSRELE;4;;
CM_CMF1_PERS;21707;40777;PERSSEGU;4;;
CM_CMF1_PERS;21707;40777;PERSINIM;1;;
CM_CMF1_PERS;21707;40777;PERSSECT;1;;
CM_CMF1_PERS;21707;40777;PERSSITU;1;;
CM_CMF1_PERS;21707;40777;PERSNOTA;1;;
CM_CMF1_PERS;21707;40777;PERSOFIC;4;;
CM_CMF1_PERS;21707;40777;PERSOPER;6;;
CM_CMF1_PERS;21707;40777;PERSHACI;5;;
CM_CMF1_PERS;21707;40777;PERSHOMI;4;;
CM_CMF1_PERS;21707;40777;PERSMAQU;6;;
CM_CMF1_PERS;21707;40777;PERSPAIS;3;;
CM_CMF1_PERS;21707;40777;PERSRESI;1;;
CM_CMF1_PERS;21707;40777;PERSFIJU;1;;
CM_CMF1_PERS;21707;40777;PERSNAAD;1;;
CM_CMF1_PERS;21707;40777;PERSNAC1;3;;
CM_CMF1_PERS;21707;40777;PERSNAC2;3;;
CM_CMF1_PERS;21707;40777;PERSPNAC;3;;
CM_CMF1_PERS;21707;40777;PERSFCID;8;;
CM_CMF1_PERS;21707;40777;PERSPUBL;1;;
CM_CMF1_PERS;21707;40777;PERSDOCT;1;;
CM_CMF1_PERS;21707;40777;PERSCORR;1;;
CM_CMF1_PERS;21707;40777;PERSSEEC;2;;
CM_CMF1_PERS;21707;40777;PERSCANA;2;;
CM_CMF1_PERS;21707;40777;PERSFFIM;8;;
CM_CMF1_PERS;21707;40777;PERSAMBI;2;;
CM_CMF1_PERS;21707;40777;PERSFLEG;3;;
CM_CMF1_PERS;21707;40777;PERSOCIC;1;;
CM_CMF1_PERS;21707;40777;PERSPRPU;1;;
CM_CMF1_PERS;21707;40777;PERSCCPR;2;;
CM_CMF1_PERS;21707;40777;PERSSICO;3;;
CM_CMF1_PERS;21707;40777;PERSCOIP;3;;
CM_CMF1_PERS;21707;40777;PERSIDPA;12;;
CM_CMF1_PERS;21707;40777;PERSFCIP;8;;
CM_CMF1_PERS;21707;40777;PERSJCON;1;;
CM_CMF1_PERS;21707;40777;PERSEMPL;1;;
CM_CMF1_PERS;21707;40777;PERSIAUT;1;;
CM_CMF1_PERS;21707;40777;PERSIBCA;1;;
CM_CMF1_PERS;21707;40777;PERSFICN;8;;
CM_CMF1_PERS;21707;40777;PERSFFCN;8;;
CM_CMF1_PERS;21707;40777;DACOHIJO;2;;
CM_CMF1_PERS;21707;40777;DACOECIV;2;;
CM_CMF1_PERS;21707;40777;DACONEDU;2;;
CM_CMF1_PERS;21707;40777;DACOCAPF;8;;
CM_CMF1_PERS;21707;40777;DACOESCO;2;;
CM_CMF1_PERS;21707;40777;DACOIRPF;2;;
CM_CMF1_PERS;21707;40777;DACOEMPR;30;;
CM_CMF1_PERS;21707;40777;DACOCARG;30;;
CM_CMF1_PERS;21707;40777;DACORTAR;13;;
CM_CMF1_PERS;21707;40777;DACOCARR;8;;
CM_CMF1_PERS;21707;40777;DACOCCRR;13;;
CM_CMF1_PERS;21707;40777;DACOCACC;8;;
